"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CAMSAP2",6.51469585709033e-25,0.264000946566112,0.955,0.9,2.65441282697145e-20
"NR3C2",6.82339228506447e-25,0.271861658222286,0.917,0.84,2.78019118654952e-20
"SMYD2",7.11021130172524e-25,-0.475438239797115,0.298,0.483,2.89705559488795e-20
"PKIB",7.44309040420134e-25,-0.328417391976931,0.035,0.174,3.03268718519183e-20
"NR6A1",7.71532919278252e-25,-0.555679505264627,0.599,0.769,3.14361087959924e-20
"GTF2I",7.75868383022772e-25,0.272374335272629,0.92,0.812,3.16127572662628e-20
"FUBP1",7.92607103761953e-25,0.300063128252068,0.76,0.608,3.22947764427808e-20
"GREM2",8.10573656758019e-25,-0.43088469422932,0.069,0.223,3.30268236446055e-20
"SRGAP2B",8.84702088569599e-25,-0.335976265791587,0.16,0.332,3.60471865987683e-20
"ZC3H12B",8.88441389876555e-25,0.389151446475956,0.71,0.567,3.61995444305202e-20
"MTMR10",9.19693366943648e-25,0.268642533277035,0.368,0.212,3.74729062361189e-20
"MSC-AS1",9.91742816947542e-25,-1.27817659693464,0.019,0.147,4.04085610765276e-20
"IL1RAPL2",1.05354749803665e-24,-0.896194178629231,0.163,0.343,4.29267928075032e-20
"VWA5B2",1.1282050779336e-24,-0.465542778502956,0.415,0.558,4.59687159004046e-20
"DIAPH2-AS1",1.13188023726378e-24,-0.36860979003186,0.073,0.224,4.61184602673126e-20
"GRM2",1.23901718030352e-24,-0.310623100454056,0.066,0.216,5.04837550114669e-20
"ZBTB7C",1.25641924185089e-24,0.395510949808836,0.406,0.241,5.11928020092145e-20
"NQO2",1.2891719263515e-24,-0.404509981236799,0.425,0.586,5.2527310139192e-20
"LRRC4B",1.30712395146682e-24,0.254316016178267,0.839,0.692,5.32587654025154e-20
"ZCCHC14",1.34836350387241e-24,0.269619357771644,0.804,0.651,5.49390709652813e-20
"CELF2-AS2",1.40598764304004e-24,-0.495899063687754,0.209,0.367,5.72869665156665e-20
"CHM",1.54455754767555e-24,0.287825017228587,0.875,0.772,6.29329972800401e-20
"PTPN5",1.5672900116284e-24,0.446285901622631,0.804,0.698,6.38592315237992e-20
"DSCAM",1.6259423480641e-24,-0.463672242407636,0.696,0.87,6.62490209718719e-20
"MPDZ",1.69069284230094e-24,-0.702771557299006,0.845,0.894,6.88872798595519e-20
"ZNF451-AS1",1.71122883934116e-24,-0.315467333875072,0.139,0.304,6.97240190589554e-20
"DLG4",1.74354472960014e-24,0.265574626287685,0.657,0.47,7.10407300075578e-20
"IL34",1.97675183774739e-24,-0.388893981485258,0.272,0.445,8.05427536290175e-20
"SCN7A",2.02072340851799e-24,-0.496013276953088,0.119,0.289,8.23343752800655e-20
"RPS18",2.14594987924132e-24,-0.380751156709767,0.314,0.488,8.74367278296878e-20
"DNER",2.15647413673066e-24,-0.944382610566236,0.777,0.807,8.78655387010906e-20
"AAGAB",2.44438985807961e-24,0.34335669308179,0.7,0.551,9.95966647674535e-20
"KCNMA1-AS1",2.45519393926038e-24,-0.254903714007825,0.057,0.204,1.00036877055164e-19
"THRA",2.6110163594401e-24,0.311927086586205,0.715,0.547,1.06385861565387e-19
"TMEM164",2.70158499110206e-24,0.438937661702105,0.615,0.469,1.10076080462453e-19
"ENPEP",2.70587390088502e-24,0.288389209076441,0.134,0.048,1.1025083209156e-19
"B3GALNT2",3.03489715163856e-24,0.371264728555974,0.736,0.608,1.23656884443513e-19
"MAT2A",3.78734695424236e-24,0.348903382441708,0.665,0.511,1.54315451650605e-19
"LIN28B",3.90767072787857e-24,-0.413424776383011,0.187,0.363,1.59218043807412e-19
"FAM149A",4.18036461987036e-24,0.436252513726093,0.501,0.356,1.70328956436618e-19
"HNRNPDL",4.29051049937885e-24,-0.389496516334323,0.88,0.909,1.74816850297191e-19
"MIR124-1HG",4.36844790973687e-24,-0.470202261850447,0.851,0.858,1.77992410082229e-19
"MICALL2",4.38615499203274e-24,-0.313287445843759,0.151,0.317,1.78713885150374e-19
"ARRDC3",4.39085603543673e-24,0.272993087558002,0.408,0.252,1.7890542916387e-19
"RHBDL3",4.43403140001755e-24,-0.526979285260922,0.142,0.306,1.80664609393715e-19
"SUCLG2-AS1",4.57721767180277e-24,0.484206240403733,0.369,0.223,1.86498734037604e-19
"KCNK2",4.58035650655216e-24,-0.742878054182093,0.16,0.32,1.86626625859468e-19
"USP12",4.84520663037956e-24,0.317319629942566,0.708,0.539,1.97417944154815e-19
"PREX1",4.88500321919335e-24,0.281693168852459,0.428,0.257,1.99039456166033e-19
"CLMP",5.16556038905179e-24,-0.537362065717255,0.037,0.175,2.10470758051915e-19
"IPO9-AS1",5.19936152028191e-24,-0.370368640085737,0.288,0.462,2.11847985143886e-19
"SESTD1",5.31899082189668e-24,0.261269351781911,0.892,0.797,2.1672228103818e-19
"ARGLU1",5.44678590243755e-24,-0.512714051393992,0.948,0.942,2.21929291594818e-19
"ALDH1L2",5.59641900330507e-24,-0.385224792719468,0.222,0.395,2.28026092289665e-19
"FSD1",5.9132632851616e-24,-0.428998881764895,0.345,0.503,2.40935912553909e-19
"TANC1",6.10511644544619e-24,-0.460560904299449,0.042,0.18,2.48752969569705e-19
"PPP2R5B",7.07527876404847e-24,0.324862858412081,0.535,0.377,2.88282233241155e-19
"LYPD1",7.3219065636791e-24,0.291156847380418,0.245,0.121,2.98331082937105e-19
"NRIP3",7.92612837464007e-24,0.267710486077092,0.624,0.449,3.2295010062471e-19
"LINC00271",8.14490649616456e-24,0.531601020072567,0.535,0.388,3.31864215186225e-19
"RPL10",8.49560830997087e-24,-0.429963366048788,0.578,0.685,3.46153560589763e-19
"APLP1",9.60753960006867e-24,0.26365471231345,0.875,0.723,3.91459201004798e-19
"PRDM5",9.91944256229832e-24,0.50533882705026,0.483,0.33,4.04167687200845e-19
"SMG7",1.09223403517939e-23,0.306717334012003,0.832,0.689,4.45030757633841e-19
"MRPS30-DT",1.12826459171182e-23,0.392068409487883,0.704,0.548,4.5971140789298e-19
"DHX15",1.20906004880014e-23,0.28108138521572,0.774,0.626,4.92631516883617e-19
"RPL13",1.25071125584503e-23,-0.380943276840696,0.585,0.719,5.09602301194057e-19
"CYP1B1",1.30329133324325e-23,-0.274523678774609,0.015,0.137,5.31026053729963e-19
"RAB31",1.30513082909022e-23,-0.425628528313447,0.111,0.27,5.31775556312808e-19
"AHR",1.3128644874129e-23,-0.317829987185531,0.068,0.216,5.34926635396386e-19
"TRAK1",1.32102280925346e-23,-0.493139983848452,0.608,0.733,5.38250743630322e-19
"ARHGAP42",1.36471033718849e-23,-0.450483729536084,0.017,0.141,5.56051226887451e-19
"RPS13",1.37536052943056e-23,-0.350138937649584,0.235,0.405,5.60390647716482e-19
"CYP4A22-AS1",1.51833926804884e-23,-0.273879169015152,0.046,0.186,6.18647334766499e-19
"LINC00970",1.54284624974833e-23,0.622764744774915,0.543,0.404,6.28632704459955e-19
"NFIC",1.58455354150545e-23,0.284490353492075,0.652,0.48,6.45626340486395e-19
"SNX25",1.59039826426521e-23,0.333235337666909,0.76,0.641,6.48007772774861e-19
"IL12A-AS1",1.69419946744792e-23,-0.395209497899864,0.051,0.188,6.90301573011654e-19
"PRSS12",1.71219189218491e-23,-0.368066283462792,0.01,0.13,6.97632586470742e-19
"CWC27",1.72353588599563e-23,0.260749048626693,0.859,0.745,7.02254696748921e-19
"MAST1",1.78407555644486e-23,-0.502383876493879,0.738,0.79,7.26921585473457e-19
"MIR4300HG",1.93409317231171e-23,-0.541982978843635,0.026,0.154,7.88046263058404e-19
"BMI1",1.98812509709208e-23,0.25313044433146,0.396,0.242,8.10061570810169e-19
"LRFN5",2.0263601377982e-23,0.284675400758667,0.984,0.907,8.25640438145878e-19
"FOXG1-AS1",2.05025607929162e-23,0.347578873216214,0.428,0.277,8.3537683950737e-19
"RPS3A",2.07834500196449e-23,-0.412331918333173,0.4,0.551,8.46821671050432e-19
"SYT16",2.08142283823093e-23,0.324864240902101,0.928,0.898,8.48075735437192e-19
"KLF12",2.11329430488566e-23,0.257895174821813,0.767,0.617,8.61061764525664e-19
"ACER2",2.21651703069957e-23,-0.360526162315114,0.142,0.309,9.03119864158541e-19
"TTN",2.22595775171637e-23,-0.801896218779609,0.193,0.353,9.06966485936837e-19
"LINC00884",2.26043239434288e-23,-0.379874880533911,0.334,0.506,9.21013179075008e-19
"LINC01482",2.29933044420995e-23,-0.479921999503035,0.007,0.124,9.36862189493346e-19
"SEC16B",2.34257170317272e-23,-0.284929571362692,0.08,0.231,9.54480840457726e-19
"NPDC1",2.38691232593904e-23,-0.305633518987355,0.196,0.362,9.72547427203863e-19
"OPTN",2.49065159763452e-23,-0.541490611572499,0.526,0.642,1.01481599345619e-18
"CEP162",2.50151672104482e-23,0.356079387032156,0.661,0.507,1.01924298798971e-18
"LRRC63",2.58352029161911e-23,-0.272378458967751,0.02,0.144,1.05265534282021e-18
"SPDYE1",2.58691881671415e-23,-0.271281931092352,0.094,0.247,1.05404007187018e-18
"TPM4",2.65010161190683e-23,-0.322543540533812,0.24,0.419,1.07978390177144e-18
"CHST8",2.9285022354492e-23,-0.411171982428636,0.035,0.166,1.19321823583378e-18
"GKAP1",2.94533362965059e-23,0.345379756361219,0.582,0.429,1.20007618740113e-18
"LINC01135",2.95529484895837e-23,-0.378032811963585,0.116,0.28,1.20413488620809e-18
"PLXNC1",2.96839304610697e-23,0.408542604638931,0.731,0.617,1.20947174663628e-18
"HSF4",3.78319735829556e-23,-0.32672040991438,0.282,0.448,1.54146376363752e-18
"RNF207",3.8049419398334e-23,-0.324914568338844,0.184,0.348,1.55032359338512e-18
"LINC02250",4.57449707827036e-23,-0.278342991463575,0.108,0.264,1.86387883454126e-18
"MEF2C-AS2",4.64665532742176e-23,-0.358118112198906,0.236,0.411,1.893279713158e-18
"ACSL1",5.19676555293978e-23,0.335192774118566,0.532,0.374,2.11742212454531e-18
"RPS8",5.19884913458337e-23,-0.42382766320377,0.509,0.637,2.118271079886e-18
"TPT1-AS1",5.53523685979213e-23,0.27532435583676,0.897,0.795,2.2553322585223e-18
"BEX2",5.62108081841899e-23,-0.408990841757594,0.598,0.706,2.29030937946482e-18
"MYO1D",6.03019946585969e-23,-0.957745565894073,0.605,0.675,2.45700477236453e-18
"ATP1A3",6.13287062367941e-23,0.296137037322597,0.912,0.782,2.49883813561817e-18
"ATP6V1G2",6.13362880051783e-23,-0.380868008593053,0.316,0.476,2.49914705477099e-18
"MAL2",6.15199398850931e-23,-0.449311447827672,0.293,0.458,2.50662995061812e-18
"ECI2",6.52960576875007e-23,0.26144787316222,0.427,0.267,2.66048787047722e-18
"GLT1D1",6.61381196337205e-23,0.338114480663281,0.725,0.578,2.69479768447594e-18
"FAM110B",7.34627043608882e-23,0.355634548823927,0.83,0.736,2.99323788918439e-18
"TXNDC16",7.8142929072213e-23,0.343595978126434,0.781,0.678,3.18393364504732e-18
"ADTRP",8.00162517509845e-23,-0.517439891364437,0.009,0.124,3.26026217759387e-18
"PCA3",8.15891116592641e-23,-0.273707854689323,0.022,0.146,3.32434835455671e-18
"LDLRAD3",8.67893248272738e-23,-0.479231852069443,0.171,0.347,3.53623104008727e-18
"ERICH3",8.92049292941963e-23,0.358545212167629,0.814,0.691,3.63465484409203e-18
"PFDN5",8.95199717893366e-23,-0.366301349797249,0.415,0.564,3.64749125055652e-18
"TMEM59L",9.34591795405871e-23,-0.432323158256319,0.879,0.863,3.80799427038122e-18
"HUWE1",9.83903070219732e-23,0.252606153037776,0.895,0.789,4.0089130596103e-18
"SETX",1.0304332860069e-22,0.254962545563102,0.859,0.749,4.19850042383511e-18
"OLFM2",1.04782754718604e-22,-0.425503347829753,0.35,0.518,4.26937334100953e-18
"ZC4H2",1.07364991170657e-22,0.378045766076482,0.694,0.563,4.3745865652484e-18
"GAB1",1.16200423393218e-22,-0.725051227805602,0.166,0.323,4.73458625115667e-18
"TMEM175",1.22875612305035e-22,-0.390292046761172,0.526,0.645,5.00656682336864e-18
"TMEM244",1.23377038115869e-22,-0.301520205772749,0.033,0.163,5.02699741803106e-18
"LINC02669",1.30768607195244e-22,-0.264072944649055,0.002,0.112,5.32816690017022e-18
"ZBTB1",1.37081165085125e-22,0.310444451321633,0.697,0.551,5.58537207139341e-18
"ZNF438",1.39013710069987e-22,0.355841838745025,0.802,0.665,5.66411361680161e-18
"MEF2C",1.46357185985183e-22,-0.609724762195901,0.947,0.941,5.96332354296627e-18
"ZNF518A",1.46673941396444e-22,0.311770237435809,0.908,0.831,5.97622974219809e-18
"NAGPA",1.46793077563758e-22,-0.435793389673013,0.348,0.495,5.98108394533531e-18
"HIVEP1",1.52108166765428e-22,-0.532109038740003,0.45,0.624,6.19764725485737e-18
"TRAPPC9",1.60653721106007e-22,0.28307719091256,0.882,0.815,6.54583586646425e-18
"PPDPF",1.60698787292123e-22,-0.333977429084864,0.26,0.425,6.54767208821754e-18
"COMMD10",1.60725992356948e-22,0.361825960932243,0.731,0.617,6.54878055858386e-18
"MAMLD1",1.63613387961425e-22,-0.51689516403256,0.344,0.511,6.66642749248828e-18
"BOD1L1",1.65694363222339e-22,0.257956139704882,0.868,0.758,6.7512168294942e-18
"TBL1Y",1.68060062462131e-22,0.380578911471542,0.162,0.068,6.84760724501951e-18
"CA3",1.75011118698891e-22,-0.517089818882319,0.088,0.236,7.13082803138631e-18
"THSD7A",1.85697538065618e-22,-0.897068565787367,0.376,0.557,7.56624618848362e-18
"ZNF236",1.92725204610105e-22,0.289627695300071,0.703,0.546,7.85258846183872e-18
"LINC02018",1.96082604239445e-22,-0.388421015205981,0.342,0.511,7.98938570973618e-18
"TTTY10",2.25234932961784e-22,0.526624602292907,0.696,0.589,9.1771973435279e-18
"KIAA0930",2.56469363097359e-22,-0.678586588246268,0.76,0.792,1.04498441994019e-17
"MTCP1",2.56626582859646e-22,-0.261349715547374,0.104,0.257,1.04562501186163e-17
"EP300",2.56767829074849e-22,0.27402304088127,0.873,0.747,1.04620051956547e-17
"MIR3681HG",2.58339084855667e-22,-0.427409223511297,0.021,0.141,1.05260260124442e-17
"HS3ST5",2.73603737543549e-22,-1.03298055181471,0.303,0.478,1.11479842862119e-17
"HRH3",2.78509122492751e-22,0.36438319933639,0.335,0.202,1.13478541959672e-17
"DLGAP1-AS3",2.83658234678501e-22,-0.252457408721819,0.054,0.19,1.15576547719755e-17
"NPAS1",2.88671837424674e-22,-0.335214928042729,0.056,0.192,1.17619340158684e-17
"ORMDL1",2.94514262930401e-22,-0.360471346706028,0.546,0.671,1.19999836430992e-17
"FAM184B",2.95520270492386e-22,-0.387398780625223,0.312,0.485,1.20409734212123e-17
"HERPUD1",3.13789609196305e-22,-0.323029667074047,0.266,0.437,1.27853576267035e-17
"RPL38",3.22640101916738e-22,-0.459829011198762,0.304,0.456,1.31459709525975e-17
"RFX4",3.29817212871352e-22,-0.442611950925694,0.194,0.356,1.34384023384432e-17
"CPNE9",3.38107192262107e-22,-0.371320685889718,0.041,0.17,1.37761775487196e-17
"MLLT11",3.48296527128426e-22,-0.412175051796008,0.39,0.534,1.41913419978477e-17
"PANX2",3.6028958567364e-22,-0.323200967240794,0.291,0.455,1.46799991682725e-17
"ATP5PF",4.04223625614576e-22,-0.356826908477875,0.381,0.534,1.64700916256659e-17
"RYR1",4.26960348670553e-22,-0.510049955166383,0.177,0.332,1.73964994065817e-17
"PDXDC1",4.31176239102496e-22,-0.426773437815243,0.731,0.787,1.75682758622312e-17
"MAGI2-AS3",4.3673532482626e-22,0.26990984456274,0.672,0.506,1.7794780810046e-17
"CEP41",4.46611529147241e-22,0.284368841497296,0.442,0.288,1.81971867551043e-17
"TSPAN2",4.52386705950963e-22,-0.253456469050708,0.017,0.135,1.8432496333972e-17
"PAX8-AS1",4.53319310283282e-22,-0.298141284453589,0.094,0.245,1.84704952974923e-17
"WDR33",4.58289749558857e-22,0.256713072827336,0.855,0.737,1.86730158457756e-17
"RARRES1",4.75176169218331e-22,-0.302212976180315,0.132,0.288,1.93610530148009e-17
"ZNRF2P2",5.02638555186185e-22,0.261534686596022,0.83,0.701,2.04800079310611e-17
"MBLAC2",5.05672338015247e-22,0.265113681129998,0.495,0.332,2.06036194124312e-17
"M1AP",5.166467521765e-22,-0.263505294105725,0.026,0.15,2.10507719174315e-17
"GTF2IRD1",5.19557026147338e-22,0.263096473471988,0.777,0.613,2.11693510303733e-17
"REX1BD",5.25067571271293e-22,-0.364867347113823,0.417,0.56,2.13938781914488e-17
"SFXN1",5.31777345754155e-22,0.298508812333426,0.832,0.721,2.1667267952753e-17
"ATP2C2",5.35085492982539e-22,-0.308615229253475,0.032,0.156,2.18020584115736e-17
"DHX9",5.39236704048763e-22,0.256953780386468,0.803,0.646,2.19711995064668e-17
"LINC01422",5.40054572953383e-22,0.303452426325226,0.329,0.194,2.20045235749856e-17
"NMBR",5.524476339568e-22,0.284122502546472,0.153,0.062,2.25094788455698e-17
"ZNF711",5.59327617261716e-22,0.390571636846075,0.535,0.383,2.27898037653286e-17
"ZNF496",5.70137879751631e-22,0.250397246533769,0.467,0.304,2.32302679104802e-17
"MAF",5.87919316791168e-22,-0.533848503886589,0.064,0.2,2.39547725626561e-17
"NGF",6.51650322473883e-22,-0.265300844934283,0.002,0.109,2.65514923891984e-17
"UQCR10",6.54730245022572e-22,-0.32160865302028,0.256,0.422,2.66769838334447e-17
"C1orf122",6.60833207651599e-22,-0.303087132010838,0.217,0.38,2.69256490457644e-17
"NETO1",6.79716523743329e-22,0.472437089169997,0.866,0.797,2.7695049759922e-17
"SHC2",7.09048622628947e-22,-0.34697108408653,0.476,0.628,2.88901861290164e-17
"PHF10",7.39808019682082e-22,0.26531089798982,0.454,0.298,3.01434777619464e-17
"GCNT4",7.55889510714152e-22,-0.413206737417683,0.08,0.224,3.07987181140481e-17
"PRNP",7.65278670231353e-22,0.251159241047343,0.944,0.869,3.11812794185765e-17
"RAB11A",8.28258331491523e-22,-0.423434527533719,0.718,0.768,3.37473857166221e-17
"FKBP14",8.49025043620896e-22,-0.33848484813096,0.274,0.436,3.45935254023334e-17
"CC2D1A",8.5027037613258e-22,-0.409221878471089,0.657,0.743,3.46442664755219e-17
"NPC1",9.37259204667291e-22,-0.34348311412226,0.293,0.464,3.81886262941688e-17
"TPST2",9.3855714678534e-22,-0.286179485695542,0.113,0.264,3.82415109457687e-17
"CA4",9.67760285463724e-22,-0.263023817581239,0.033,0.158,3.94313928312194e-17
"CTSB",1.02183051879662e-21,0.260516326739847,0.679,0.513,4.16344844883684e-17
"HAPLN1",1.11192180454932e-21,-0.366372463319338,0.004,0.11,4.53052539263621e-17
"TRAF5",1.14825575734442e-21,-0.371502965359911,0.205,0.375,4.67856808329983e-17
"DLEU7",1.18675550081776e-21,0.473434069252232,0.623,0.505,4.83543528808198e-17
"SLITRK1",1.2428016709186e-21,-0.353180500334249,0.188,0.346,5.06379540815782e-17
"UNC5C",1.45325460931577e-21,-0.840394102520265,0.762,0.881,5.92128590565709e-17
"CA1",1.47429665220541e-21,-0.299498737352337,0.024,0.142,6.00702170941092e-17
"SLC38A2",1.48690260287783e-21,0.381375317729593,0.635,0.488,6.05838465542574e-17
"PARD6B",1.65807299380716e-21,0.266404588122629,0.406,0.257,6.75581841326726e-17
"STAG2",1.68912901141508e-21,0.312587076013605,0.746,0.611,6.88235615701075e-17
"NCOA5",1.69384250396781e-21,0.274275580744471,0.658,0.493,6.90156128241685e-17
"CNR1",1.705000884011e-21,-1.34286401153071,0.423,0.565,6.94702610190282e-17
"INPP5B",1.73635705985637e-21,-0.399796975907401,0.473,0.614,7.07478684038478e-17
"PKIA",2.20931416666489e-21,0.263990364693814,0.863,0.755,9.00185057207608e-17
"LRRC37A17P",2.28335036669495e-21,0.28972673160954,0.629,0.466,9.30351106909857e-17
"FLOT1",2.38940588926829e-21,-0.38259845859069,0.519,0.654,9.73563429582367e-17
"TBC1D2B",2.52194526368637e-21,0.265920290998771,0.588,0.433,1.02756659768901e-16
"ZDHHC15",2.52428447002406e-21,0.312185741584979,0.527,0.371,1.0285197073113e-16
"NEXMIF",2.65105567042681e-21,0.30237601773611,0.891,0.8,1.0801726329154e-16
"RBIS",2.67834885854982e-21,-0.302550258936402,0.271,0.434,1.09129324241613e-16
"SLC2A6",2.96673818172583e-21,-0.332409652168534,0.194,0.346,1.20879747214419e-16
"RTN4R",3.08627067229919e-21,-0.305399959057809,0.119,0.266,1.2575009854283e-16
"IP6K2",3.1102577204469e-21,0.290997221826412,0.733,0.597,1.26727450819609e-16
"SSR1",3.11604212309775e-21,0.252801115319512,0.77,0.621,1.26963136305618e-16
"MMP24",3.13879058894512e-21,0.308734995989854,0.676,0.541,1.27890022546569e-16
"SCG3",3.25292026442588e-21,-0.397230734624095,0.449,0.597,1.32540236174033e-16
"TM6SF1",3.69953033172952e-21,-0.339186157479553,0.098,0.242,1.50737363366319e-16
"SMARCA1",3.83508963712897e-21,0.286291112169503,0.734,0.58,1.5626072726482e-16
"CEP78",4.01129221726656e-21,0.261731685007405,0.718,0.559,1.63440101392526e-16
"SNAP25-AS1",4.01276287709381e-21,-0.651232774820498,0.804,0.791,1.63500023427187e-16
"SH3BGRL2",4.18677131178089e-21,-0.655454543920898,0.521,0.632,1.70589997098513e-16
"EGLN3",4.35953157748365e-21,-0.320092081415907,0.098,0.248,1.77629114124571e-16
"PIP4K2C",4.49173248084046e-21,-0.355317431805215,0.23,0.385,1.83015639931845e-16
"TTC8",4.57327131839719e-21,0.333263340344431,0.798,0.671,1.86337939868093e-16
"HTR2C",4.69067440912782e-21,-1.3484065129448,0.278,0.421,1.91121528799913e-16
"PAPSS2",4.74771692697267e-21,-0.317251341365439,0.047,0.177,1.93445726189502e-16
"CNTNAP5",5.13948946193026e-21,-0.848386849786547,0.828,0.873,2.09408498126348e-16
"BAZ1B",5.70203961596002e-21,0.269697274628201,0.724,0.568,2.32329604152291e-16
"PSIP1",5.84157256284009e-21,0.256449218770118,0.89,0.783,2.38014874072919e-16
"RPL19",6.02990751570287e-21,-0.421809209953908,0.441,0.572,2.45688581727314e-16
"SRRM4",6.08130781313397e-21,-0.534855183696716,0.781,0.848,2.47782886846144e-16
"UPP1",6.49243188054264e-21,0.29174675239668,0.51,0.356,2.6453413697271e-16
"IMMP2L",6.78880666126005e-21,0.338668306377483,0.944,0.934,2.76609927413041e-16
"FAU",6.91559475735611e-21,-0.388418394517849,0.358,0.506,2.81775908388475e-16
"VPS9D1",7.13971706798376e-21,-0.413010748989376,0.562,0.677,2.90907771934998e-16
"ANKRD16",7.28586860153181e-21,0.302523832414723,0.614,0.463,2.96862716169413e-16
"COX4I1",7.39746841372587e-21,-0.351876400798288,0.418,0.562,3.01409850517261e-16
"SNHG7",7.84008654858273e-21,-0.287708038251766,0.225,0.383,3.19444326422003e-16
"UBA6-AS1",8.79938811676786e-21,-0.490705967921482,0.736,0.851,3.58531068817706e-16
"CDH23",8.86964866243057e-21,0.376921600231959,0.137,0.055,3.61393834750734e-16
"CTDSPL2",8.94574954730099e-21,0.255090125043563,0.796,0.65,3.64494565304779e-16
"RPL9",9.21974874000961e-21,-0.335323651942465,0.392,0.544,3.75658662411692e-16
"RIC8B",9.6807661313321e-21,0.25512687070392,0.895,0.777,3.94442816021126e-16
"WDR48",9.92221649976358e-21,0.259013948412739,0.715,0.564,4.04280711282867e-16
"LINC02237",1.0215918348777e-20,-0.31559380525418,0.01,0.116,4.16247593120918e-16
"RBM24",1.05640908057497e-20,-0.324734814450419,0.155,0.307,4.3043387988027e-16
"TANK",1.07432041659237e-20,0.279495110431745,0.778,0.661,4.37731853740561e-16
"ANKAR",1.09004846809345e-20,0.369760751995317,0.752,0.645,4.44140248324675e-16
"SPATA17",1.09958799354889e-20,0.305454884840079,0.25,0.133,4.48027127971495e-16
"AKAP12",1.15457161050958e-20,0.318317498248371,0.7,0.56,4.70430202702128e-16
"STMN1",1.15763218648045e-20,-0.53257327203951,0.726,0.76,4.71677234381458e-16
"HTR7",1.16369653786116e-20,-0.416747388528709,0.075,0.214,4.74148154351529e-16
"DPYD-AS1",1.22513829295669e-20,-0.464283671053183,0.17,0.313,4.99182597465201e-16
"DGKI",1.24530705380308e-20,-0.664672117771646,0.941,0.918,5.07400359072066e-16
